timestamp,latitude,longitude,sog_kts,cog,hdg_true,heel,trim
2026-02-13T14:51:21.059+0000,28.844050499999998,-13.819704999999999,5.200,15.6,21.3,16.5,2.7
2026-02-13T14:51:21.557+0000,28.844061900000000,-13.819701700000000,5.100,20.9,17.8,-7.4,3.9
2026-02-13T14:51:22.066+0000,28.844070899999998,-13.819694799999999,4.800,35.2,24.8,12.2,2.5
2026-02-13T14:51:22.558+0000,28.844082000000000,-13.819691499999999,5.100,11.3,25.2,7.8,6.0
2026-02-13T14:51:23.075+0000,28.844093299999997,-13.819689100000000,4.900,7.6,21.9,9.9,0.7
2026-02-13T14:51:23.557+0000,28.844103799999999,-13.819686700000000,4.800,10.7,19.8,2.9,4.1
2026-02-13T14:51:24.053+0000,28.844114200000000,-13.819682700000000,4.700,19.5,20.6,7.5,2.9
2026-02-13T14:51:24.557+0000,28.844124999999998,-13.819677899999999,4.800,22.3,21.6,10.1,3.5
2026-02-13T14:51:25.059+0000,28.844135800000000,-13.819672299999999,4.900,23.0,21.9,4.4,6.2
2026-02-13T14:51:25.558+0000,28.844146499999997,-13.819665700000000,4.900,28.9,24.7,18.2,2.8
2026-02-13T14:51:26.066+0000,28.844158099999998,-13.819660700000000,5.300,28.0,23.1,1.6,1.3
2026-02-13T14:51:26.558+0000,28.844167499999998,-13.819652899999999,5.500,41.2,23.9,-2.0,5.7
2026-02-13T14:51:27.076+0000,28.844177400000000,-13.819643899999999,5.500,33.7,28.5,7.4,3.7
2026-02-13T14:51:27.558+0000,28.844187299999998,-13.819635199999999,5.500,43.6,30.8,-0.1,4.3
2026-02-13T14:51:28.052+0000,28.844196799999999,-13.819625799999999,5.500,38.2,36.0,13.1,4.2
2026-02-13T14:51:28.558+0000,28.844206900000000,-13.819618699999999,5.400,29.8,34.4,12.9,5.3
2026-02-13T14:51:29.059+0000,28.844217499999999,-13.819612599999999,5.200,24.2,33.0,19.7,3.2
2026-02-13T14:51:29.558+0000,28.844228399999999,-13.819608899999999,5.000,17.3,28.9,-6.8,-0.1
2026-02-13T14:51:30.063+0000,28.844237099999997,-13.819600599999999,5.000,42.1,34.0,2.0,3.3
2026-02-13T14:51:30.557+0000,28.844246099999999,-13.819592000000000,4.900,38.0,38.0,0.6,6.7
2026-02-13T14:51:31.076+0000,28.844254399999997,-13.819583399999999,5.100,44.1,40.5,9.0,3.3
2026-02-13T14:51:31.558+0000,28.844262799999999,-13.819575599999999,4.900,42.0,40.7,4.2,4.5
2026-02-13T14:51:32.052+0000,28.844271100000000,-13.819567699999999,4.800,41.8,41.8,9.1,3.8
2026-02-13T14:51:32.557+0000,28.844279000000000,-13.819560599999999,4.600,41.3,40.8,19.0,3.4
2026-02-13T14:51:33.056+0000,28.844287599999998,-13.819554600000000,4.600,31.1,39.3,12.3,3.1
2026-02-13T14:51:33.557+0000,28.844295599999999,-13.819548299999999,4.500,37.7,39.1,18.2,5.6
2026-02-13T14:51:34.062+0000,28.844306599999999,-13.819542700000000,4.500,20.9,35.1,12.5,1.5
2026-02-13T14:51:34.558+0000,28.844315999999999,-13.819536999999999,4.600,31.9,31.2,1.6,4.8
2026-02-13T14:51:35.076+0000,28.844325299999998,-13.819528699999999,5.000,39.8,34.2,15.7,2.2
2026-02-13T14:51:35.558+0000,28.844335200000000,-13.819522099999999,5.100,32.4,34.2,19.1,7.7
2026-02-13T14:51:36.052+0000,28.844346699999999,-13.819516499999999,4.900,14.5,29.5,1.7,1.7
2026-02-13T14:51:36.560+0000,28.844354899999999,-13.819509000000000,5.000,43.7,32.4,21.9,5.1
2026-02-13T14:51:37.057+0000,28.844364899999999,-13.819504000000000,4.700,16.6,33.0,23.6,0.5
2026-02-13T14:51:37.550+0000,28.844375099999997,-13.819501299999999,4.800,12.0,29.9,11.2,5.7
2026-02-13T14:51:38.062+0000,28.844384800000000,-13.819498500000000,4.400,10.5,27.6,13.2,4.6
2026-02-13T14:51:38.558+0000,28.844395899999999,-13.819495399999999,4.500,17.4,23.4,26.0,2.6
2026-02-13T14:51:39.078+0000,28.844407399999998,-13.819493200000000,4.700,10.5,17.8,12.7,4.5
2026-02-13T14:51:39.558+0000,28.844419700000000,-13.819489700000000,5.200,19.9,18.6,12.6,2.1
2026-02-13T14:51:40.050+0000,28.844431799999999,-13.819485900000000,5.300,18.1,16.9,-2.5,2.9
2026-02-13T14:51:40.558+0000,28.844444400000000,-13.819480400000000,5.300,16.2,19.4,7.0,2.8
2026-02-13T14:51:41.055+0000,28.844456299999997,-13.819473100000000,5.600,31.8,19.2,-0.3,6.7
2026-02-13T14:51:41.559+0000,28.844467500000000,-13.819464900000000,5.800,34.7,22.8,16.1,5.5
2026-02-13T14:51:42.059+0000,28.844478299999999,-13.819460099999999,5.600,26.5,20.0,7.6,3.2
2026-02-13T14:51:42.558+0000,28.844489899999999,-13.819454799999999,5.400,16.2,21.6,19.4,2.2
2026-02-13T14:51:43.063+0000,28.844500300000000,-13.819450199999999,5.200,19.2,20.6,15.1,3.3
2026-02-13T14:51:43.560+0000,28.844511499999999,-13.819446099999999,5.200,12.8,20.9,5.7,2.6
2026-02-13T14:51:44.075+0000,28.844520899999999,-13.819439599999999,5.100,35.3,23.0,13.4,5.2
2026-02-13T14:51:44.560+0000,28.844531699999997,-13.819432800000000,5.200,20.4,25.9,8.8,1.8
2026-02-13T14:51:45.053+0000,28.844541499999998,-13.819426900000000,5.100,30.1,23.2,-2.5,12.9
2026-02-13T14:51:45.558+0000,28.844550800000000,-13.819421799999999,4.400,18.4,27.5,18.5,3.5
2026-02-13T14:51:46.057+0000,28.844562699999997,-13.819419900000000,5.100,9.5,23.5,7.0,3.8
2026-02-13T14:51:46.557+0000,28.844573999999998,-13.819415500000000,5.300,18.7,20.4,16.1,2.3
2026-02-13T14:51:47.066+0000,28.844585400000000,-13.819409900000000,4.900,24.3,17.8,6.4,4.3
2026-02-13T14:51:47.557+0000,28.844594999999998,-13.819400300000000,5.600,43.2,19.2,19.2,3.1
2026-02-13T14:51:48.074+0000,28.844606700000000,-13.819394100000000,5.700,27.7,20.7,3.9,4.3
2026-02-13T14:51:48.557+0000,28.844616299999998,-13.819386600000000,5.400,35.5,23.9,12.3,5.1
2026-02-13T14:51:49.052+0000,28.844627299999999,-13.819380899999999,5.200,19.5,27.1,13.9,4.8
2026-02-13T14:51:49.558+0000,28.844638799999998,-13.819377099999999,5.200,13.6,22.0,6.9,1.6
2026-02-13T14:51:50.057+0000,28.844649199999999,-13.819371199999999,5.200,32.8,22.0,20.1,7.3
2026-02-13T14:51:50.559+0000,28.844662099999997,-13.819366799999999,5.300,17.0,18.3,12.3,1.9
2026-02-13T14:51:51.061+0000,28.844672499999998,-13.819362000000000,5.200,20.8,17.3,15.7,2.1
2026-02-13T14:51:51.558+0000,28.844682899999999,-13.819357699999999,4.800,19.2,19.4,25.8,3.6
2026-02-13T14:51:52.076+0000,28.844694399999998,-13.819354700000000,5.000,13.4,16.5,11.9,5.9
2026-02-13T14:51:52.558+0000,28.844705599999998,-13.819350399999999,5.200,12.5,17.3,26.1,2.7
2026-02-13T14:51:53.051+0000,28.844717599999999,-13.819348300000000,5.200,7.8,14.4,15.3,0.7
2026-02-13T14:51:53.558+0000,28.844729299999997,-13.819345300000000,5.100,8.7,11.2,-1.1,4.3
2026-02-13T14:51:54.056+0000,28.844739799999999,-13.819338900000000,5.200,25.7,15.7,6.8,5.4
2026-02-13T14:51:54.547+0000,28.844751199999997,-13.819333299999998,5.400,24.4,17.0,-8.9,2.2
2026-02-13T14:51:55.060+0000,28.844761599999998,-13.819323899999999,5.400,41.1,24.9,3.3,4.5
2026-02-13T14:51:55.557+0000,28.844771899999998,-13.819316400000000,5.200,31.0,27.3,1.0,9.1
2026-02-13T14:51:56.077+0000,28.844781399999999,-13.819308299999999,5.000,34.6,30.3,21.3,3.4
2026-02-13T14:51:56.557+0000,28.844791499999999,-13.819302799999999,4.700,26.9,27.2,-0.7,7.3
2026-02-13T14:51:57.049+0000,28.844800700000000,-13.819295900000000,4.400,35.5,26.3,17.5,3.3
2026-02-13T14:51:57.558+0000,28.844810899999999,-13.819290799999999,4.000,21.2,24.5,-0.1,4.7
2026-02-13T14:51:58.054+0000,28.844819200000000,-13.819284800000000,4.500,30.2,26.9,10.4,2.2
2026-02-13T14:51:58.550+0000,28.844829499999999,-13.819280800000000,4.800,19.3,26.5,11.4,5.9
2026-02-13T14:51:59.059+0000,28.844841799999998,-13.819276400000000,5.100,23.5,24.2,14.8,1.0
2026-02-13T14:51:59.558+0000,28.844852299999999,-13.819272300000000,5.000,13.5,24.2,23.6,1.3
2026-02-13T14:52:00.065+0000,28.844862899999999,-13.819269799999999,4.900,13.1,20.8,12.1,3.7
2026-02-13T14:52:00.559+0000,28.844873199999999,-13.819266299999999,4.800,11.5,22.3,11.0,3.5
2026-02-13T14:52:01.075+0000,28.844884000000000,-13.819263999999999,4.900,12.6,19.2,9.6,4.6
2026-02-13T14:52:01.558+0000,28.844894300000000,-13.819260099999999,5.000,23.8,18.6,-3.4,-1.2
2026-02-13T14:52:02.054+0000,28.844904999999997,-13.819255300000000,5.000,17.2,20.8,9.4,4.1
2026-02-13T14:52:02.558+0000,28.844915600000000,-13.819250000000000,4.900,26.7,19.0,-2.6,4.5
2026-02-13T14:52:03.058+0000,28.844926299999997,-13.819243900000000,5.100,29.6,24.2,16.0,4.3
2026-02-13T14:52:03.558+0000,28.844937899999998,-13.819238600000000,5.100,23.3,21.2,11.2,4.2
2026-02-13T14:52:04.066+0000,28.844948100000000,-13.819232599999999,5.500,33.7,23.1,13.5,6.1
2026-02-13T14:52:04.557+0000,28.844960199999999,-13.819227699999999,5.600,18.1,24.1,9.4,3.5
2026-02-13T14:52:05.075+0000,28.844970699999998,-13.819220899999999,5.600,34.0,20.2,7.3,5.5
2026-02-13T14:52:05.558+0000,28.844982599999998,-13.819213599999999,5.700,28.1,22.8,9.7,1.9
2026-02-13T14:52:06.052+0000,28.844992399999999,-13.819205400000000,5.300,42.7,23.7,-4.7,4.9
2026-02-13T14:52:06.557+0000,28.845002899999997,-13.819195899999999,5.200,42.1,33.9,22.6,3.8
2026-02-13T14:52:07.058+0000,28.845014499999998,-13.819188799999999,5.700,27.4,31.8,3.2,6.0
2026-02-13T14:52:07.558+0000,28.845023999999999,-13.819181100000000,5.500,42.1,32.6,11.5,4.9
2026-02-13T14:52:08.062+0000,28.845034699999999,-13.819173599999999,5.500,29.1,33.1,11.2,2.4
2026-02-13T14:52:08.562+0000,28.845045199999998,-13.819166200000000,5.600,34.0,32.1,10.8,5.2
2026-02-13T14:52:09.075+0000,28.845055299999999,-13.819160399999999,5.400,26.0,30.9,9.1,3.7
2026-02-13T14:52:09.558+0000,28.845065899999998,-13.819154399999999,5.200,26.6,26.2,17.0,2.2
2026-02-13T14:52:10.051+0000,28.845075899999998,-13.819147399999999,5.100,39.3,22.8,12.0,3.9
2026-02-13T14:52:10.558+0000,28.845085399999999,-13.819139399999999,4.900,32.5,28.0,19.1,4.3
2026-02-13T14:52:11.059+0000,28.845096200000000,-13.819132600000000,5.300,28.6,28.8,9.2,5.5
2026-02-13T14:52:11.547+0000,28.845106200000000,-13.819125200000000,5.400,30.4,29.8,11.4,4.7
2026-02-13T14:52:12.063+0000,28.845115399999997,-13.819118599999999,5.100,38.4,35.2,17.3,4.9
2026-02-13T14:52:12.560+0000,28.845127299999998,-13.819113499999998,5.200,15.4,32.8,9.1,4.8
2026-02-13T14:52:13.075+0000,28.845137500000000,-13.819106699999999,5.300,41.3,33.0,14.0,6.0
2026-02-13T14:52:13.557+0000,28.845149100000000,-13.819100799999999,5.300,26.0,32.7,5.6,3.6
2026-02-13T14:52:14.050+0000,28.845159199999998,-13.819094699999999,5.200,27.2,33.7,20.3,4.9
2026-02-13T14:52:14.558+0000,28.845169700000000,-13.819090500000000,5.100,14.2,31.2,18.0,3.2
2026-02-13T14:52:15.054+0000,28.845180400000000,-13.819087200000000,4.900,11.0,28.2,14.9,2.7
2026-02-13T14:52:15.548+0000,28.845189500000000,-13.819082999999999,4.700,18.1,26.2,4.2,2.7
2026-02-13T14:52:16.060+0000,28.845199399999998,-13.819078599999999,4.700,16.9,28.3,13.2,4.0
2026-02-13T14:52:16.558+0000,28.845210599999998,-13.819074899999999,5.000,19.9,23.6,8.3,2.1
2026-02-13T14:52:17.065+0000,28.845220599999998,-13.819070000000000,4.900,29.2,23.7,14.8,4.5
2026-02-13T14:52:17.558+0000,28.845232299999999,-13.819066200000000,4.900,15.8,23.0,9.9,2.2
2026-02-13T14:52:18.075+0000,28.845242400000000,-13.819061300000000,5.100,30.0,23.3,16.0,4.2
2026-02-13T14:52:18.557+0000,28.845254799999999,-13.819056699999999,5.200,20.0,21.9,5.0,3.2
2026-02-13T14:52:19.053+0000,28.845265800000000,-13.819050299999999,5.700,28.8,21.9,3.2,3.6
2026-02-13T14:52:19.557+0000,28.845278000000000,-13.819042600000000,7.100,20.4,26.5,19.3,3.5
2026-02-13T14:52:20.058+0000,28.845288999999998,-13.819036400000000,5.500,26.1,23.1,-5.1,3.1
2026-02-13T14:52:20.557+0000,28.845297299999999,-13.819027600000000,5.000,42.6,29.9,13.9,5.1
2026-02-13T14:52:21.066+0000,28.845308199999998,-13.819020799999999,5.300,27.0,30.2,8.4,4.5
2026-02-13T14:52:21.559+0000,28.845318400000000,-13.819014599999999,5.200,24.1,27.6,7.8,3.3
2026-02-13T14:52:22.078+0000,28.845328299999998,-13.819008799999999,5.100,18.9,26.8,13.8,2.8
2026-02-13T14:52:22.561+0000,28.845338899999998,-13.819003900000000,5.000,18.8,24.0,6.5,3.9
2026-02-13T14:52:23.052+0000,28.845349400000000,-13.818998199999999,5.000,26.4,25.9,9.7,2.3
2026-02-13T14:52:23.558+0000,28.845359100000000,-13.818992099999999,4.800,29.9,25.6,5.3,5.8
2026-02-13T14:52:24.057+0000,28.845369500000000,-13.818985300000000,5.100,33.7,26.3,11.8,2.6
2026-02-13T14:52:24.558+0000,28.845380599999999,-13.818979899999999,5.300,22.8,24.0,7.7,3.4
2026-02-13T14:52:25.063+0000,28.845389599999997,-13.818973199999999,5.100,40.4,25.3,10.5,6.9
2026-02-13T14:52:25.558+0000,28.845399600000000,-13.818967599999999,4.900,17.7,24.2,14.3,3.0
2026-02-13T14:52:26.076+0000,28.845409099999998,-13.818962800000000,4.800,26.3,21.5,7.8,3.3
2026-02-13T14:52:26.558+0000,28.845418299999999,-13.818955700000000,4.700,34.9,25.0,15.8,2.8
2026-02-13T14:52:27.052+0000,28.845427699999998,-13.818950700000000,4.300,22.0,27.6,18.2,2.9
2026-02-13T14:52:27.559+0000,28.845437399999998,-13.818946599999999,4.500,20.5,25.5,1.6,6.5
2026-02-13T14:52:28.055+0000,28.845447300000000,-13.818941899999999,4.500,25.9,26.9,13.0,3.2
2026-02-13T14:52:28.558+0000,28.845457300000000,-13.818937799999999,4.700,20.1,24.5,3.7,6.8
2026-02-13T14:52:29.061+0000,28.845467700000000,-13.818931800000000,4.900,29.8,27.1,16.1,4.7
2026-02-13T14:52:29.558+0000,28.845478199999999,-13.818927799999999,4.800,23.0,22.6,2.2,3.8
2026-02-13T14:52:30.077+0000,28.845489199999999,-13.818923099999999,5.100,21.3,23.5,10.1,1.5
2026-02-13T14:52:30.559+0000,28.845499199999999,-13.818918099999999,5.000,23.9,20.0,4.5,5.3
2026-02-13T14:52:31.076+0000,28.845509000000000,-13.818911900000000,5.200,24.7,24.2,23.8,2.4
2026-02-13T14:52:31.557+0000,28.845520600000000,-13.818907599999999,4.800,13.7,22.9,5.8,5.0
2026-02-13T14:52:32.055+0000,28.845531200000000,-13.818903599999999,5.100,16.3,25.9,16.9,4.7
2026-02-13T14:52:32.546+0000,28.845542499999997,-13.818900200000000,5.100,14.6,23.4,14.8,2.0
2026-02-13T14:52:33.063+0000,28.845553499999998,-13.818897600000000,5.100,8.7,22.9,5.3,1.8
2026-02-13T14:52:33.559+0000,28.845562299999997,-13.818892300000000,4.700,32.6,25.0,19.1,7.6
2026-02-13T14:52:34.065+0000,28.845571699999997,-13.818887600000000,4.600,22.1,22.8,17.0,4.5
2026-02-13T14:52:34.560+0000,28.845580899999998,-13.818882499999999,4.500,32.0,23.6,11.2,1.1
2026-02-13T14:52:35.075+0000,28.845589499999999,-13.818876699999999,4.500,29.7,22.4,7.1,3.7
2026-02-13T14:52:35.558+0000,28.845599199999999,-13.818871200000000,4.300,21.1,25.5,24.4,4.0
2026-02-13T14:52:36.053+0000,28.845608199999997,-13.818867500000000,4.100,24.6,22.0,9.1,5.1
2026-02-13T14:52:36.558+0000,28.845616399999997,-13.818860299999999,4.100,38.7,22.8,29.7,2.6
2026-02-13T14:52:37.059+0000,28.845626199999998,-13.818857599999999,4.500,4.6,20.0,13.1,3.5
2026-02-13T14:52:37.557+0000,28.845636499999998,-13.818853700000000,4.500,19.1,21.7,14.7,3.1
2026-02-13T14:52:38.064+0000,28.845646700000000,-13.818849499999999,4.200,18.5,17.9,-1.8,3.0
2026-02-13T14:52:38.559+0000,28.845655599999997,-13.818840900000000,4.800,40.5,19.4,16.7,1.3
2026-02-13T14:52:39.075+0000,28.845666599999998,-13.818835900000000,5.100,14.7,19.6,8.9,3.9
2026-02-13T14:52:39.560+0000,28.845676500000000,-13.818830199999999,5.200,22.5,18.3,8.4,7.1
2026-02-13T14:52:40.052+0000,28.845686599999997,-13.818824399999999,5.100,28.1,19.2,9.8,4.5
2026-02-13T14:52:40.557+0000,28.845696900000000,-13.818818499999999,4.900,28.1,22.0,20.8,3.5
2026-02-13T14:52:41.057+0000,28.845707699999998,-13.818814600000000,4.800,16.6,19.8,-2.9,3.9
2026-02-13T14:52:41.558+0000,28.845716499999998,-13.818806900000000,4.700,39.1,22.5,20.8,4.1
2026-02-13T14:52:42.062+0000,28.845728299999998,-13.818802799999998,5.100,9.5,19.2,8.0,2.2
2026-02-13T14:52:42.557+0000,28.845738399999998,-13.818797000000000,5.200,33.6,19.3,2.6,2.6
2026-02-13T14:52:43.075+0000,28.845748900000000,-13.818790199999999,5.200,29.7,24.7,21.4,5.4
2026-02-13T14:52:43.557+0000,28.845760400000000,-13.818785600000000,5.200,16.1,21.3,19.7,3.8
2026-02-13T14:52:44.052+0000,28.845771499999998,-13.818781800000000,5.100,12.0,19.1,23.6,1.7
2026-02-13T14:52:44.557+0000,28.845782699999997,-13.818778999999999,5.100,10.8,15.9,12.5,3.1
2026-02-13T14:52:45.056+0000,28.845792099999997,-13.818774599999999,4.700,19.8,18.6,17.7,5.0
2026-02-13T14:52:45.558+0000,28.845803000000000,-13.818772599999999,4.700,12.0,16.8,5.4,3.8
2026-02-13T14:52:46.062+0000,28.845813000000000,-13.818769800000000,4.700,6.8,16.5,12.3,4.8
2026-02-13T14:52:46.558+0000,28.845823099999997,-13.818766699999999,4.700,21.3,14.6,17.3,1.5
2026-02-13T14:52:47.075+0000,28.845832800000000,-13.818762999999999,4.600,20.8,17.6,20.8,2.8
2026-02-13T14:52:47.558+0000,28.845842200000000,-13.818761499999999,4.400,9.5,16.2,12.0,2.9
2026-02-13T14:52:48.050+0000,28.845852899999997,-13.818758799999999,4.300,5.1,14.4,11.3,1.6
2026-02-13T14:52:48.557+0000,28.845862999999998,-13.818755599999999,4.400,12.2,11.3,-9.2,6.0
2026-02-13T14:52:49.056+0000,28.845872999999997,-13.818750999999999,4.800,19.2,16.7,19.5,5.2
2026-02-13T14:52:49.558+0000,28.845884399999999,-13.818748500000000,4.900,11.8,13.5,13.0,2.5
2026-02-13T14:52:50.065+0000,28.845894800000000,-13.818744199999999,5.000,28.5,13.6,4.0,4.6
2026-02-13T14:52:50.558+0000,28.845905899999998,-13.818739299999999,4.900,14.3,17.3,15.2,3.6
2026-02-13T14:52:51.074+0000,28.845917000000000,-13.818735900000000,5.100,16.1,13.3,-3.2,4.5
2026-02-13T14:52:51.557+0000,28.845927199999998,-13.818730700000000,5.100,21.4,17.4,18.1,4.6
2026-02-13T14:52:52.075+0000,28.845938999999998,-13.818726699999999,5.100,14.3,15.6,19.2,2.7
2026-02-13T14:52:52.558+0000,28.845950199999997,-13.818722899999999,4.800,17.8,13.6,-6.6,4.6
2026-02-13T14:52:53.055+0000,28.845959699999998,-13.818715099999999,4.900,35.1,16.0,14.7,2.9
2026-02-13T14:52:53.547+0000,28.845969799999999,-13.818709499999999,4.800,22.8,13.6,4.0,6.4
2026-02-13T14:52:54.062+0000,28.845979399999997,-13.818701400000000,4.900,35.7,16.1,19.8,-0.4
2026-02-13T14:52:54.557+0000,28.845990300000000,-13.818696800000000,5.200,22.2,16.7,8.1,3.8
2026-02-13T14:52:55.065+0000,28.846001200000000,-13.818692499999999,5.100,19.9,18.0,0.4,1.4
2026-02-13T14:52:55.560+0000,28.846011699999998,-13.818687100000000,5.100,24.6,22.7,16.0,5.8
2026-02-13T14:52:56.078+0000,28.846022800000000,-13.818683799999999,4.800,17.6,19.0,8.2,4.1
2026-02-13T14:52:56.558+0000,28.846031399999998,-13.818676799999999,5.000,41.9,19.1,7.5,-5.9
2026-02-13T14:52:57.054+0000,28.846041799999998,-13.818671199999999,5.000,17.8,17.4,14.3,3.5
2026-02-13T14:52:57.557+0000,28.846050499999997,-13.818667300000000,4.700,31.4,16.1,2.8,7.4
2026-02-13T14:52:58.058+0000,28.846059900000000,-13.818662999999999,4.500,16.2,19.2,9.8,2.7
2026-02-13T14:52:58.560+0000,28.846070099999999,-13.818659199999999,4.200,23.6,17.2,4.4,5.1
2026-02-13T14:52:59.065+0000,28.846081699999999,-13.818655000000000,5.100,19.6,19.3,8.7,3.6
2026-02-13T14:52:59.559+0000,28.846092599999999,-13.818649799999999,5.300,24.4,20.7,12.7,4.9
2026-02-13T14:53:00.078+0000,28.846103299999999,-13.818645600000000,5.100,17.5,22.2,12.4,3.5
2026-02-13T14:53:00.558+0000,28.846113199999998,-13.818641800000000,4.700,13.8,22.1,8.5,2.9
2026-02-13T14:53:01.052+0000,28.846122800000000,-13.818636000000000,4.400,30.4,21.3,5.3,5.9
2026-02-13T14:53:01.558+0000,28.846132099999998,-13.818629500000000,4.600,29.7,25.4,21.7,4.0
2026-02-13T14:53:02.060+0000,28.846142199999999,-13.818625400000000,4.800,12.7,24.4,0.9,3.4
2026-02-13T14:53:02.559+0000,28.846150800000000,-13.818619300000000,4.400,28.8,26.7,9.2,2.9
2026-02-13T14:53:03.062+0000,28.846161799999997,-13.818615399999999,4.700,18.8,23.9,3.4,3.1
2026-02-13T14:53:03.557+0000,28.846171699999999,-13.818607600000000,5.100,40.0,23.6,-10.7,1.0
2026-02-13T14:53:04.074+0000,28.846181099999999,-13.818599100000000,5.300,33.5,27.9,22.8,5.1
2026-02-13T14:53:04.559+0000,28.846191899999997,-13.818592700000000,5.300,27.3,23.5,7.2,5.0
2026-02-13T14:53:05.054+0000,28.846200899999999,-13.818585100000000,5.000,36.1,27.0,15.8,5.1
2026-02-13T14:53:05.560+0000,28.846211399999998,-13.818579600000000,5.100,17.8,26.2,10.1,5.0
2026-02-13T14:53:06.062+0000,28.846222099999999,-13.818574199999999,5.000,20.8,24.0,7.7,5.1
2026-02-13T14:53:06.557+0000,28.846232299999997,-13.818567900000000,5.100,29.2,25.0,11.0,4.6
2026-02-13T14:53:07.061+0000,28.846243500000000,-13.818564100000000,5.200,12.4,23.3,15.6,2.9
2026-02-13T14:53:07.559+0000,28.846255400000000,-13.818561599999999,5.100,8.6,22.1,16.6,3.2
2026-02-13T14:53:08.075+0000,28.846266799999999,-13.818559400000000,5.100,9.8,19.4,12.4,2.7
2026-02-13T14:53:08.558+0000,28.846278599999998,-13.818555999999999,5.100,15.8,17.3,1.3,2.0
2026-02-13T14:53:09.051+0000,28.846289400000000,-13.818550399999999,5.100,25.5,19.9,10.8,3.5
2026-02-13T14:53:09.557+0000,28.846301099999998,-13.818543699999999,5.300,31.0,21.7,6.5,6.0
2026-02-13T14:53:10.055+0000,28.846312800000000,-13.818537099999999,5.500,21.8,24.3,14.5,4.0
2026-02-13T14:53:10.548+0000,28.846324799999998,-13.818531799999999,5.400,21.1,22.3,1.7,3.6
2026-02-13T14:53:11.063+0000,28.846335499999999,-13.818524199999999,5.600,32.4,26.0,15.0,5.9
2026-02-13T14:53:11.558+0000,28.846347299999998,-13.818518699999998,5.500,21.9,25.9,2.4,4.5
2026-02-13T14:53:12.066+0000,28.846359199999998,-13.818513099999999,5.700,20.6,25.4,11.8,3.9
2026-02-13T14:53:12.557+0000,28.846369700000000,-13.818508300000000,5.200,27.2,22.6,1.3,5.8
2026-02-13T14:53:13.074+0000,28.846380499999999,-13.818502100000000,5.200,23.0,24.5,19.6,3.0
2026-02-13T14:53:13.557+0000,28.846390099999997,-13.818498300000000,4.900,19.9,20.0,-2.1,4.9
2026-02-13T14:53:14.057+0000,28.846398599999997,-13.818492599999999,4.000,29.8,24.3,18.6,2.8
2026-02-13T14:53:14.557+0000,28.846408900000000,-13.818487800000000,4.700,24.4,22.4,10.3,6.4
2026-02-13T14:53:15.058+0000,28.846417799999998,-13.818480899999999,4.700,41.0,23.3,6.3,-2.4
2026-02-13T14:53:15.557+0000,28.846427299999998,-13.818475299999999,4.900,24.4,24.8,10.6,6.2
2026-02-13T14:53:16.063+0000,28.846436399999998,-13.818470599999999,4.600,23.4,24.8,14.2,6.0
2026-02-13T14:53:16.558+0000,28.846447099999999,-13.818468099999999,4.600,6.8,22.7,14.1,3.3
2026-02-13T14:53:17.077+0000,28.846457800000000,-13.818466200000000,4.700,9.8,18.0,6.0,4.4
2026-02-13T14:53:17.558+0000,28.846468399999999,-13.818461699999999,4.700,24.5,19.7,18.2,3.4
2026-02-13T14:53:18.056+0000,28.846479400000000,-13.818458399999999,4.800,17.1,18.4,1.1,3.6
2026-02-13T14:53:18.557+0000,28.846489299999998,-13.818452100000000,4.900,26.3,20.4,16.7,4.8
2026-02-13T14:53:19.058+0000,28.846501099999998,-13.818446499999999,5.200,19.1,20.3,14.3,2.1
2026-02-13T14:53:19.558+0000,28.846511599999999,-13.818440299999999,5.100,35.4,19.7,0.7,5.1
2026-02-13T14:53:20.063+0000,28.846521799999998,-13.818433799999999,5.200,30.8,23.1,2.0,5.1
2026-02-13T14:53:20.558+0000,28.846532999999997,-13.818428400000000,5.200,21.3,23.2,7.4,2.4
2026-02-13T14:53:21.076+0000,28.846543799999999,-13.818422199999999,5.300,28.8,20.6,8.1,3.0
2026-02-13T14:53:21.557+0000,28.846554500000000,-13.818415900000000,5.400,21.1,20.7,6.8,1.9
2026-02-13T14:53:22.051+0000,28.846564599999997,-13.818408499999999,5.200,36.7,22.2,9.0,4.9
2026-02-13T14:53:22.557+0000,28.846574900000000,-13.818402100000000,5.100,27.3,25.4,8.5,4.3
2026-02-13T14:53:23.056+0000,28.846585099999999,-13.818396699999999,5.100,20.4,24.6,-1.0,3.8
2026-02-13T14:53:23.559+0000,28.846594199999998,-13.818389399999999,4.700,39.4,29.1,14.9,1.7
2026-02-13T14:53:24.062+0000,28.846603699999999,-13.818383400000000,4.400,36.5,28.4,9.0,7.8
2026-02-13T14:53:24.557+0000,28.846613099999999,-13.818378599999999,4.300,24.7,30.5,5.0,-11.9
2026-02-13T14:53:25.080+0000,28.846623599999997,-13.818373099999999,5.100,19.1,26.9,9.0,4.2
2026-02-13T14:53:25.558+0000,28.846632899999999,-13.818366699999999,5.000,38.6,22.3,2.3,5.9
2026-02-13T14:53:26.054+0000,28.846641599999998,-13.818359299999999,4.200,34.9,26.3,17.5,0.6
2026-02-13T14:53:26.557+0000,28.846651399999999,-13.818354599999999,4.600,25.7,24.6,-1.9,6.5
2026-02-13T14:53:27.055+0000,28.846658999999999,-13.818348100000000,3.800,30.1,29.3,5.2,8.8
